country,time,pi,pineg,pizlb,di,dineg,dizlb,rstar,intb,r08,bbs,m3,loan,hpi,gdpcap,gdpgrow,u,cspend,cconf,inflat,ptax,trade,gdpcaplog
8,16,3.25,0,0,2,0,0,2.73502829,,1,23792.629,8984.543,8135.542,84.74,16716.5,-9.1,7.4,2751.16,-31,6.98,21,-212.93041,16716.5
8,17,2,0,0,0.5,0,0,1.379825017,,1,23059.386,8898.106,8069.597,66.51,14282.6,-4.8,11.2,2571.528,-38,2.03,21,-102.616633,16071.7
8,18,1,0,0,0.25,0,0,0.308405742,,1,22712.875,8857.449,7993.842,61.83,14282.6,-1.5,13.2,2443.562,-29.8,-0.93,21,-18.013994,15451.7
8,19,1,0,0,0.25,0,0,0.230575085,,1,22295.623,8788.016,7914.708,57.25,14282.6,-3.3,14.4,2244.201,-18.4,-1.61,21,-36.754255,14855.7
8,20,1,0,0,0.25,0,0,0.197849021,,1,22449.858,8989.557,7737.147,56.27,14282.6,1.2,15.5,2373.802,-18.2,-1.71,21,-102.73686,14282.6
8,21,1,0,0,0.25,0,0,0.055349368,,0,22033.26,9071.743,7696.926,62.84,14638.6,-0.5,19.5,2369.115,-12.9,1.65,21,-195.277751,14370.8
8,22,1,0,0,0.25,0,0,-0.055881784,,0,21918.483,9229.357,7550.103,63.42,14638.6,2.9,18.3,2387.536,-3.3,3.54,21,-104.348534,14459.5
8,23,1,0,0,0.25,0,0,-0.009312818,,0,21561.181,9036.427,7420.502,65.82,14638.6,0.7,15.4,2268.072,-1.6,3.96,21,-7.978255,14548.8
8,24,1,0,0,0.25,0,0,-0.151783832,,0,21341.655,9258.024,7237.273,63.51,14638.6,3,13.6,2521.606,-3.7,5.72,21,1.276608,14638.6
8,25,1,0,0,0.5,0,0,-0.156198004,,0,20557.727,9137.47,6986.355,67.03,15798.63,1.9,14.3,2413.587,0.3,5.2,21,-106.229438,14920.4
8,26,1.25,0,0,0.75,0,0,0.301367576,,0,20824.668,9226.85,6958.778,68.98,15798.63,1.5,13,2472.229,-2.1,4.9,21,-51.188907,15207.6
8,27,1.5,0,0,0.5,0,0,0.544108525,,0,20253.181,9524.42,6745.901,70.29,15798.63,2,10.7,2386.773,-7.2,5.2,21,-20.167943,15500.3
8,28,1,0,0,0.25,0,0,0.234935384,,0,20044.119,9849.24,6622.731,70.98,15798.63,0.5,11.3,2608.479,-15.6,3.7,21,-66.583849,15798.6
8,29,1,0,0,0,0,1,0.292900906,,0,20137.205,9633.42,6617.063,71.91,16538.21,1.5,11.3,2478.987,-12.9,4.4,21,-171.634561,15980.4
8,30,1,0,0,0,0,1,0.437306878,,0,20331.116,10089.04,6611.286,74.27,16538.21,0.9,10.1,2547.003,-9.4,3.9,21,-161.53473,16164.2
8,31,0.75,0,0,0,0,1,0.218744942,,0,20749.022,10215.48,6775.658,76.17,16538.21,0.7,9.5,2561.173,-10.4,3.8,21,-60.415975,16350.1
8,32,0.75,0,0,0,0,1,0.481950298,,0,21018.361,10578.45,6836.698,75.13,16538.21,0.3,9.1,2726.308,-8,3.5,21,-260.677969,16538.2
8,33,0.75,0,0,0,0,1,0.402548152,,0,20459.954,10495.61,6975.891,77.45,16918.59,1,10,2593.764,-5.6,3.5,21,-156.612835,16632.5
8,34,0.5,0,0,0,0,1,0.236589055,,0,20534.292,10728.87,6785.795,80.3,16918.59,-0.4,8,2656.112,-7.9,3.8,21,-208.780671,16727.3
8,35,0.5,0,0,0,0,1,0.450707704,,0,20564.267,10808.44,6920.628,84.6,16918.59,0.9,7.8,2634.857,-6.9,2.1,21,-129.432268,16822.7
8,36,0.25,0,0,0,0,1,0.121772519,,0,21446.404,11293.49,6933.926,86.82,16918.59,0.4,8.7,2796.286,-2.3,1.4,21,-168.623545,16918.6
8,37,0.25,0,0,0,0,1,0.342569975,,0,21778.745,11512.58,6932.836,91.01,17453.37,0.9,8.5,2697.968,-4.3,0.2,21,-203.934858,17050.7
8,38,0.15,0,0,-0.1,1,0,0.159200238,,0,22381.951,11781.81,7073.773,91.98,17453.37,0.8,7,2697.75,-3.7,-0.4,21,-192.022357,17183.9
8,39,0.05,0,0,-0.2,1,0,0.034660654,,0,22373.558,11935.5,7201.303,95.77,17453.37,0.5,7.5,2730.559,-5.7,-0.6,21,-166.052126,17318.1
8,40,0.05,0,0,-0.2,1,0,-0.094634762,,0,23113.777,12410.74,7150.073,95.57,17453.37,1.5,6.3,2942.891,-0.6,-0.5,21,-227.190444,17453.4
8,41,0.05,0,0,-0.2,1,0,-0.15598449,,0,23228.118,12624.38,7146.367,98.31,17773,-0.8,6.6,2851.549,-1.3,-0.6,20,-171.902919,17532.7
8,42,0.05,0,0,-0.2,1,0,-0.135032732,,0,23153.562,13230.42,7224.193,101.6,17773,1.4,6.5,2897.002,-7.3,-0.1,20,-181.169118,17612.5
8,43,0.05,0,0,-0.2,1,0,-0.190052323,,0,23840.48,13307.81,7482.087,99.63,17773,0.1,5.2,2850.023,-5.9,-0.7,20,-172.71486,17692.5
8,44,0.05,0,0,-0.3,1,0,-0.075373378,,0,25041.66,13845.18,7556.643,100.46,17773,0.6,6.4,3020.39,-6,-0.9,20,-183.817818,17773
8,45,0,0,1,-0.4,1,0,-0.084597289,,0,25134.092,14015.22,7717.745,100.32,18387.8,1.3,6.5,2974.174,-15,-0.2,20,-167.257121,17924.7
8,46,0,0,1,-0.4,1,0,-0.165981912,,0,25675.713,14555.86,7845.493,103.47,18387.8,0.2,6.5,3052.981,-8.9,-0.4,20,-168.122145,18077.8
8,47,0,0,1,-0.4,1,0,-0.285411103,,0,25963.909,14499.18,8039.295,106.98,18387.8,1.8,7.5,2986.818,-4.7,1,20,-83.048953,18232.1
8,48,0,0,1,-0.4,1,0,-0.440449601,,0,26608.862,15154.27,8174.128,108.21,18387.8,1,6.6,3135.276,-3.3,2.2,20,-194.661247,18387.8
8,49,0,0,1,-0.4,1,0,-0.319551855,,0,26645.159,15147.73,8278.768,108.08,19257.5,1.4,5.6,3018.755,-2.1,2.8,20,-152.742354,18601.5
8,50,0,0,1,-0.4,1,0,-0.41802198,,0,26601.559,15431.13,8258.058,108.42,19257.5,1.2,7,3091.676,0.3,2.9,20,-128.280574,18817.6
8,51,0,0,1,-0.4,1,0,-0.551074186,,0,26628.591,15446.39,7543.781,112.06,19257.5,0.2,5.2,3107.045,0.5,3.7,20,-77.24067,19036.3
8,52,0,0,1,-0.4,1,0,-0.408500212,,0,27417.86,16100.39,7715.238,113.49,19257.5,1.9,5.3,3270.218,-4.1,3.4,20,-226.278332,19257.5
8,53,0,0,1,-0.4,1,0,-0.521096189,,0,26913.081,16023,7877.212,115.17,19948.9,0.1,6.8,3052.109,-0.6,2.8,20,-218.557971,19428.1
8,54,0,0,1,-0.4,1,0,-0.435082118,,0,27607.411,17143.52,7855.739,116.43,19948.9,1.4,5.1,3270.436,-0.4,4,20,-147.370398,19600.2
8,55,0,0,1,-0.4,1,0,-0.185591932,,0,27555.745,16817.61,7870.018,116.71,19948.9,0.3,5.2,3282.753,0.1,3.7,20,-91.722301,19773.8
8,56,0,0,1,-0.4,1,0,-0.275091502,,0,28282.557,17724.49,7989.809,119.96,19948.9,2.1,4.4,3413.335,-4.8,3.4,20,-247.21636,19948.9
8,57,0,0,1,-0.4,1,0,-0.285129915,,0,30217.525,18025.33,8110.363,121.99,21000,0.9,4.7,3216.917,0.8,2.3,20,-180.582044,20206.6
8,58,0,0,1,-0.4,1,0,-0.263463552,,0,31889.04,18328.35,8225.794,123.14,21000,0.8,5.1,3308.477,-1.8,2.4,20,-118.536192,20467.7
8,59,0,0,1,-0.5,1,0,-0.245275751,,0,31953.132,18971.45,8207.373,126.16,21000,1.2,3.9,3322.429,-1.6,2.2,20,-174.4,20732.2
8,60,0,0,1,-0.5,1,0,-0.245275751,,0,31889.04,19406.36,7941.74,129.79,21000,0.9,4.1,3471.977,0.8,1.8,20,-278.059,21000
9,1,2,0,0,1.25,0,0,0.383712565,2.18,0,34669.63,98417.19,41122.43,73.62,45353.3,0.2,8.5,24164.21,16.4,0.95,53.5,489.41,44148
9,2,2,0,0,1.25,0,0,0.355190743,2.14,0,34338.27,99878.88,42870.79,75.74,45353.3,-0.3,8.7,24596.94,8.8,1.14,53.5,10.9,44546.2
9,3,2,0,0,1.25,0,0,0.274978741,2.21,0,34876.73,100758.51,42416.26,76.97,45353.3,1,7.1,24717.93,10.8,1.14,53.5,842.57,44947.9
9,4,2.25,0,0,1.25,0,0,0.524555127,2.52,0,35368.32,104293.38,43002.68,78.67,45353.3,0.4,7.6,24897.78,16.1,1.04,53.5,462.16,45353.3
9,5,2.25,0,0,1.5,0,0,0.315458391,2.86,0,37825.18,107101.22,43976.05,79.6,47011.7,3,8.1,25320.7,12.6,1.42,51.4,273.59,45762.3
9,6,2.5,0,0,1.75,0,0,0.544099475,3.1,0,40062.95,109154.78,45034.44,81.41,47011.7,-0.5,8.1,25512.54,16.6,1.88,51.4,650.73,46175.1
9,7,3,0,0,2,0,0,0.954007163,3.46,0,41081.01,109540.64,45195.76,81.98,47011.7,0.9,6.8,25680.4,16.1,1.5,51.4,680.16,46591.5
9,8,3.25,0,0,2.5,0,0,1.201696102,3.78,0,40718.04,112214.41,46733.75,83.23,47011.7,0.8,6.4,25870.06,18.2,2.25,51.4,545,47011.7
9,9,3.5,0,0,2.75,0,0,1.383995826,3.98,0,44064.34,118115.67,47897.87,85.08,49239.2,2.8,7.7,26440.13,16.5,2.6,51,658.36,47559
9,10,3.75,0,0,3,0,0,1.679392895,4.23,0,40522.93,124506.34,49241.84,86.56,49239.2,0.8,7.4,26270.09,20.4,2.4,51,451.26,48112.6
9,11,4,0,0,3,0,0,1.725774913,4.86,0,40091.29,128270.11,50798.36,86.82,49239.2,1,6.4,26647.23,18.5,2.67,51,810.96,48672.6
9,12,4,0,0,3,0,0,1.657931835,4.75,0,45912.98,133834.56,52740.74,87,49239.2,1.3,6,26610.17,14,2.57,51,150.42,49239.2
9,13,4,0,0,3,0,0,1.980490156,4.79,0,42359.58,135628.7,55869.04,87.88,49363.7,-0.2,6.8,27444.02,12.9,3.81,50.7,180.94,49270.3
9,14,4,0,0,3,0,0,2.128041598,5.02,0,43633.79,137712.78,58138.42,88.65,49363.7,0.1,6.8,27217.3,10.2,4.33,50.7,663.81,49301.4
9,15,4.25,0,0,2.75,0,0,2.972218052,5.35,0,48027.58,138232.71,61029.1,87.52,49363.7,-0.5,5.9,26876.13,8.1,4.67,50.7,135.16,49332.5
9,16,3.25,0,0,2,0,0,2.73502829,2.93,1,51810.97,140874.87,62777.46,84.19,49363.7,-2.1,6.1,26676.66,-6.5,3.49,50.7,-31.61,49363.7
9,17,2,0,0,0.5,0,0,1.379825017,1.53,1,45625.22,142331.11,62676.09,86.17,45065.8,-6.8,8.3,26287.53,-1.5,0.96,49.8,-127.53,48252.2
9,18,1,0,0,0.25,0,0,0.308405742,1.11,1,48680.49,140027.94,61297.24,87.53,45065.8,0.1,9.1,26105.5,8.4,-0.09,49.8,272.5,47165.8
9,19,1,0,0,0.25,0,0,0.230575085,0.76,1,44077.42,138604.4,59772.33,88.85,45065.8,0.8,7.3,26283.17,11.7,-0.94,49.8,-347.71,46103.8
9,20,1,0,0,0.25,0,0,0.197849021,0.71,1,54163.19,139084,58961.37,90.7,45065.8,-0.1,7.9,26607.99,14.4,-0.52,49.8,-185.3,45065.8
9,21,1,0,0,0.25,0,0,0.055349368,0.64,0,49419.51,138582.6,60196.34,92.75,46202.4,0.2,9.1,26688.65,15.4,0.52,49.6,-480.69,45347.3
9,22,1,0,0,0.25,0,0,-0.055881784,0.78,0,78390.62,143280.5,62037.35,93.56,46202.4,2.8,8.8,26932.81,18.7,0.95,49.6,313.92,45630.5
9,23,1,0,0,0.25,0,0,-0.009312818,0.9,0,49097.96,143670.72,62362.17,94.62,46202.4,0,7,27228.2,22.9,1.39,49.6,-189.66,45915.6
9,24,1,0,0,0.25,0,0,-0.151783832,1.02,0,61301.6,149663.54,61553.39,94.6,46202.4,1.9,7.9,27663.11,13.5,2.87,49.6,160.23,46202.4
9,25,1,0,0,0.5,0,0,-0.156198004,1.26,0,54587.2,145360.22,62648.84,95.84,47171,0.2,9.3,27574.82,17.7,3.3,49.17,-760.82,46442.7
9,26,1.25,0,0,0.75,0,0,0.301367576,1.57,0,58815.31,148436.2,63952.48,97.55,47171,-0.1,8.4,28124.18,11.4,3.54,49.17,94.83,46684.2
9,27,1.5,0,0,0.5,0,0,0.544108525,1.58,0,96678.64,155490.68,65115.51,97.31,47171,0.3,6.9,28028.26,2.3,3.69,49.17,-3.27,46927
9,28,1,0,0,0.25,0,0,0.234935384,1.37,0,124640.41,156519.64,65793.49,96.76,47171,0.5,7.4,27965.04,0.4,2.89,49.17,-644.19,47171
9,29,1,0,0,0,0,1,0.292900906,0.79,0,131982.65,149974.19,67503.7,98.39,46277.6,-0.5,8.5,28885,8,2.94,49,-199.47,46946.1
9,30,1,0,0,0,0,1,0.437306878,0.66,0,131422.39,152324.23,69004.63,99.44,46277.6,-1.5,7.9,27495.25,5.8,2.83,49,-42.51,46722.2
9,31,0.75,0,0,0,0,1,0.218744942,0.22,0,128444.51,155068.85,69111.45,99.36,46277.6,-0.6,7.1,27749.22,3.4,2.7,49,-86.11,46499.4
9,32,0.75,0,0,0,0,1,0.481950298,0.19,0,124348.29,152894.3,68977.38,99.63,46277.6,0,6.9,27938.88,3.5,2.35,49,-867.64,46277.6
9,33,0.75,0,0,0,0,1,0.402548152,0.21,0,84162.17,154017,69770.9,100.26,45715.6,-0.4,9,27853.86,10.2,1.74,49,-316.1,46136.5
9,34,0.5,0,0,0,0,1,0.236589055,0.22,0,73330.84,157280.46,70752.99,100.68,45715.6,0.2,7.8,27894.19,8.1,1.41,49,162.41,45995.8
9,35,0.5,0,0,0,0,1,0.450707704,0.23,0,67072.06,155282.49,71764.51,100.54,45715.6,0.3,7.6,27917.08,6.3,1.19,49,-534.1,45855.5
9,36,0.25,0,0,0,0,1,0.121772519,0.29,0,69743.65,158236.39,72729.16,99.93,45715.6,-0.5,7.9,27894.19,7.2,1.61,49,-596.23,45715.6
9,37,0.25,0,0,0,0,1,0.342569975,0.32,0,72923.18,162499.38,71333.96,100.06,45239.4,-0.6,9.5,28078.4,8.5,1.1,49,-246.34,45596.1
9,38,0.15,0,0,-0.1,1,0,0.159200238,0.21,0,70557.88,158253.83,72670.3,100.47,45239.4,0.2,9.2,28060.96,8.7,0.9,49,-107.91,45476.9
9,39,0.05,0,0,-0.2,1,0,0.034660654,0.16,0,63378.05,158659.31,73513.96,100.03,45239.4,0.8,8.2,28167.78,-0.7,1.3,49,223.45,45358
9,40,0.05,0,0,-0.2,1,0,-0.094634762,0.08,0,69444.99,161230.62,74545.1,99.42,45239.4,-0.2,8.8,28101.29,4.4,0.5,49,-29.43,45239.4
9,41,0.05,0,0,-0.2,1,0,-0.15598449,0.04,0,78890.93,165143.72,75979.54,99.81,45316.4,-0.9,10.3,28395.59,11.2,-0.1,52.35,-213.64,45258.6
9,42,0.05,0,0,-0.2,1,0,-0.135032732,-0.01,0,87518.28,170392.07,77433.6,100.16,45316.4,1.2,10,28415.21,10.8,-0.1,52.35,192.93,45277.9
9,43,0.05,0,0,-0.2,1,0,-0.190052323,-0.03,0,87396.2,169430.69,78059.26,100.12,45316.4,0.1,8.4,28643.02,4.2,-0.6,52.35,-101.37,45297.1
9,44,0.05,0,0,-0.3,1,0,-0.075373378,-0.12,0,76664.06,171054.79,79047.89,99.9,45316.4,1,9.2,28690.98,-8.1,-0.2,52.35,-285.58,45316.4
9,45,0,0,1,-0.4,1,0,-0.084597289,-0.22,0,108586.89,173637,79900.27,99.8,46438.8,0.5,10.1,28955.85,-5.5,0,54.25,-318.28,45594.4
9,46,0,0,1,-0.4,1,0,-0.165981912,-0.26,0,116603.84,174263.75,80965.2,100.98,46438.8,0.7,9.3,29230.53,0.1,0.4,54.25,251.79,45874.2
9,47,0,0,1,-0.4,1,0,-0.285411103,-0.3,0,134588.84,176396.88,81691.14,100.58,46438.8,0.8,7.7,29283.94,-1.2,0.4,54.25,-112.27,46155.6
9,48,0,0,1,-0.4,1,0,-0.440449601,-0.32,0,105441.15,174560.23,82886.87,100.4,46438.8,0.8,7.9,29238.16,0.5,1,54.25,-585.33,46438.8
9,49,0,0,1,-0.4,1,0,-0.319551855,-0.33,0,151099.07,177085.76,84552.39,101.75,47558.9,1,9.6,29545.54,3.1,0.8,54,4.36,46716.3
9,50,0,0,1,-0.4,1,0,-0.41802198,-0.33,0,150547.53,182745.04,85358.99,102.68,47558.9,0.6,8.9,29288.3,3.3,0.7,54,-111.18,46995.5
9,51,0,0,1,-0.4,1,0,-0.551074186,-0.33,0,168582.67,182012.56,86081.66,102.05,47558.9,0.3,8,29544.45,3,0.8,54,-283.4,47276.4
9,52,0,0,1,-0.4,1,0,-0.408500212,-0.33,0,144433.72,185186.64,86476.24,101.56,47558.9,1.3,8.4,29717.76,6.8,0.5,54,-381.5,47558.9
9,53,0,0,1,-0.4,1,0,-0.521096189,-0.33,0,162554.97,183986.55,87944.47,101.71,48579.9,0.6,8.8,29979.36,3.8,0.8,53.75,-347.71,47812.1
9,54,0,0,1,-0.4,1,0,-0.435082118,-0.32,0,159549.84,185683.68,90249.82,103.52,48579.9,-0.2,6.7,30159.21,1.7,1.2,53.75,-170.04,48066.7
9,55,0,0,1,-0.4,1,0,-0.185591932,-0.32,0,168292.73,185997.6,91576.35,103.02,48579.9,-0.2,6.3,30026.23,1.3,1.3,53.75,-150.42,48322.6
9,56,0,0,1,-0.4,1,0,-0.275091502,-0.32,0,160026.17,194849.49,92961.74,103.28,48579.9,0.5,5.4,30259.49,-2.2,1.2,53.75,-466.52,48579.9
9,57,0,0,1,-0.4,1,0,-0.285129915,-0.31,0,197807.75,203846.35,94384.19,102.68,49500,0.1,7,29955.38,-2.3,1.1,53.75,-136.25,48808.3
9,58,0,0,1,-0.4,1,0,-0.263463552,-0.32,0,191248.13,208345.87,95974.5,104.43,49500,0.8,6.2,30225.7,-4.6,1,53.75,81.75,49037.8
9,59,0,0,1,-0.5,1,0,-0.245275751,-0.45,0,198138.02,209443.5,97644.38,104.3,49500,0.4,5.9,30525.45,-4.2,0.9,53.75,-239.8,49268.3
9,60,0,0,1,-0.5,1,0,-0.245275751,-0.4,0,181034.83,217339.46,99163.84,104.13,49500,-0.7,6,30681.32,-4.2,0.9,53.75,365.15,49500
10,1,2,0,0,1.25,0,0,0.383712565,2.14,0,5377341.69,1417509.03,1402869.24,,40152.7,0.2,8.6,288636.36,97,1.9,48.1,-2877.6,39637.2
10,2,2,0,0,1.25,0,0,0.355190743,2.11,0,5586920.35,1473921.98,1441263.4,,40152.7,0.2,8.8,289670.77,94,1.7,48.1,-1082.37,39808.3
10,3,2,0,0,1.25,0,0,0.274978741,2.14,0,5677952.79,1491571.26,1460111.68,,40152.7,0.5,9,291193.5,92,2.2,48.1,-1763.62,39980.1
10,4,2.25,0,0,1.25,0,0,0.524555127,2.47,0,5964372.09,1523736.07,1500472.2,,40152.7,0.7,9,293244.88,95,1.5,48.1,-2988.78,40152.7
10,5,2.25,0,0,1.5,0,0,0.315458391,2.72,0,6243146.13,1552372.55,1564217.58,,40850.4,0.8,9.1,295640.7,97,1.5,40,-2444.87,40326
10,6,2.5,0,0,1.75,0,0,0.544099475,2.98,0,6317126.61,1599449.65,1596575.32,93.63,40850.4,1,9,297343.28,96,1.9,40,-2043.75,40500
10,7,3,0,0,2,0,0,0.954007163,3.33,0,6596645.12,1644191.97,1631926.2,96.58,40850.4,0,8.9,297116.56,99,1.2,40,-2438.33,40674.8
10,8,3.25,0,0,2.5,0,0,1.201696102,3.69,0,6727775.39,1689229.68,1665068.74,97.37,40850.4,0.8,8.4,299649.72,98,1.5,40,-3206.78,40850.4
10,9,3.5,0,0,2.75,0,0,1.383995826,3.89,0,7217593.05,1753323.86,1721031.52,98.11,41582.8,0.8,8.5,301258.56,101,1.2,40,-2721.73,41032.3
10,10,3.75,0,0,3,0,0,1.679392895,4.15,0,7498006.45,1821517.53,1783483.07,99.83,41582.8,0.8,8.1,304204.83,108,1.2,40,-4161.62,41215
10,11,4,0,0,3,0,0,1.725774913,4.74,0,7577983.02,1859839.75,1850951.89,102.1,41582.8,0.4,8,306892.77,101,1.5,40,-4507.15,41398.5
10,12,4,0,0,3,0,0,1.657931835,4.83,0,7761250.17,1942000.68,1888285.48,102.76,41582.8,0.2,7.5,307971.87,94,2.6,40,-4431.94,41582.8
10,13,4,0,0,3,0,0,1.980490156,4.6,0,8016658.97,1959320.78,1958271.11,102.12,41456.5,0.4,7.2,306456.77,88,3.2,40,-5100.11,41551.2
10,14,4,0,0,3,0,0,2.128041598,4.94,0,7974308.11,1988611.26,1984468.17,102.42,41456.5,-0.4,7.3,306805.57,81,3.6,40,-5814.06,41519.6
10,15,4.25,0,0,2.75,0,0,2.972218052,5.02,0,8106868.46,1999504.72,2008451.44,102.72,41456.5,-0.3,7.4,306698.75,83,3,40,-6041.87,41488
10,16,3.25,0,0,2,0,0,2.73502829,3.26,1,8404525.66,2053217.74,2005375.46,99.23,41456.5,-1.4,7.7,305814.76,83,1,40,-2241.04,41456.5
10,17,2,0,0,0.5,0,0,1.379825017,1.64,1,8315698.29,2016295.08,2007786.54,95.51,40058.7,-1.7,8.6,305323.17,84,0.3,40,-4195.41,41102.5
10,18,1,0,0,0.25,0,0,0.308405742,1.23,1,8499793.84,2007641.57,1993850.89,94.16,40058.7,-0.1,9.2,307369.1,89,-0.5,40,-4612.88,40751.6
10,19,1,0,0,0.25,0,0,0.230575085,0.77,1,8405245.06,1944516.4,1988897.93,95.68,40058.7,0.2,9.2,307588.19,90,-0.5,40,-3502.17,40403.6
10,20,1,0,0,0.25,0,0,0.197849021,0.71,1,8345850.96,1966328.39,1992004.43,95.95,40058.7,0.7,9.5,310328.45,94,0.9,40,-5033.62,40058.7
10,21,1,0,0,0.25,0,0,0.055349368,0.65,0,8675571.6,1954637.05,2033836.45,96.72,40638.3,0.4,9.4,311083.82,91,1.6,41,-5017.27,40202.8
10,22,1,0,0,0.25,0,0,-0.055881784,0.73,0,8927658.08,2001314.12,2053213.38,98.7,40638.3,0.5,9.3,311935.11,87,1.5,41,-3636.24,40347.4
10,23,1,0,0,0.25,0,0,-0.009312818,0.88,0,8884603.08,2044556.6,2072265.49,101.5,40638.3,0.6,9.2,313870.95,90,1.6,41,-5155.7,40492.6
10,24,1,0,0,0.25,0,0,-0.151783832,1.02,0,8531521.56,2099995.09,2104323.48,102.7,40638.3,0.7,9.2,316229.71,90,1.8,41,-6305.65,40638.3
10,25,1,0,0,0.5,0,0,-0.156198004,1.18,0,8366042.12,2090545.88,2159380.47,103.34,41329,1,9.1,318114.32,87,2,41,-7401.1,40809.9
10,26,1.25,0,0,0.75,0,0,0.301367576,1.49,0,8499398.17,2089284.75,2208013,105.37,41329,0.1,9.1,314387.61,86,2.1,41,-6747.1,40982.2
10,27,1.5,0,0,0.5,0,0,0.544108525,1.54,0,9205370.46,2119150.75,2228605.28,107.58,41329,0.2,9.2,314512.96,84,2.2,41,-7223.43,41155.2
10,28,1,0,0,0.25,0,0,0.234935384,1.43,0,9154630.96,2144245.82,2197816.05,106.53,41329,0.3,9.4,313360.83,83,2.5,41,-4970.4,41329
10,29,1,0,0,0,0,1,0.292900906,0.86,0,9215159.75,2165507.36,2216475.76,105.13,41258.3,0.1,9.5,313959.24,89,2.3,45,-6150.87,41311.3
10,30,1,0,0,0,0,1,0.437306878,0.66,0,9413944.14,2176422.62,2224998.47,105.2,41258.3,-0.2,9.7,313526.51,91,1.9,45,-6012.44,41293.6
10,31,0.75,0,0,0,0,1,0.218744942,0.25,0,9334588.87,2154889.67,2233379.48,105.88,41258.3,0.2,9.8,313603.9,85,1.9,45,-4984.57,41276
10,32,0.75,0,0,0,0,1,0.481950298,0.19,0,8802703.75,2188391.91,2242030.81,104.35,41258.3,-0.1,10.1,314121.65,86,1.2,45,-5673.45,41258.3
10,33,0.75,0,0,0,0,1,0.402548152,0.21,0,9317080.2,2207212.94,2259928.61,103.05,41283,-0.1,10.3,314409.41,83,1,45,-4926.8,41264.5
10,34,0.5,0,0,0,0,1,0.236589055,0.21,0,9162977.09,2219330.47,2264356.19,102.93,41283,0.7,10.5,315356.62,79,0.9,45,-4987.84,41270.6
10,35,0.5,0,0,0,0,1,0.450707704,0.22,0,8969074.81,2209880.17,2265356.81,103.81,41283,0,10.3,315341.36,86,0.9,45,-6482.23,41276.8
10,36,0.25,0,0,0,0,1,0.121772519,0.28,0,8590977.79,2194324.78,2253520.5,102.66,41283,0.5,10.1,317693.58,85,0.7,45,-5741.03,41283
10,37,0.25,0,0,0,0,1,0.342569975,0.31,0,8672283.07,2203401.21,2277840.58,101.47,41478.2,0.1,10.1,315959.39,88,0.6,45,-5330.1,41331.7
10,38,0.15,0,0,-0.1,1,0,0.159200238,0.24,0,8716050.93,2215522.01,2248231.82,101.72,41478.2,0.2,10.2,317731.73,85,0.5,45,-6190.11,41380.5
10,39,0.05,0,0,-0.2,1,0,0.034660654,0.1,0,8863803.7,2228109.33,2256052.57,102.44,41478.2,0.5,10.3,319423.41,86,0.3,45,-5115.37,41429.3
10,40,0.05,0,0,-0.2,1,0,-0.094634762,0.08,0,8912882.04,2278616.66,2265433.11,100.35,41478.2,0.1,10.4,320347.73,90,0.1,45,-3983.95,41478.2
10,41,0.05,0,0,-0.2,1,0,-0.15598449,0.03,0,9312848.82,2266573.25,2293677.19,99.38,41765.2,0.4,10.3,321694.97,94,-0.1,45,-5463.08,41549.8
10,42,0.05,0,0,-0.2,1,0,-0.135032732,-0.01,0,8920282.05,2293204.13,2325578.22,99.54,41765.2,0,10.5,322604.03,93,0.3,45,-2552.78,41621.5
10,43,0.05,0,0,-0.2,1,0,-0.190052323,-0.04,0,8911455.23,2302754.71,2326377.19,100.94,41765.2,0.4,10.4,323746.35,97,0,45,-4210.67,41693.3
10,44,0.05,0,0,-0.3,1,0,-0.075373378,-0.13,0,8883547.96,2333037.09,2321456.93,100.14,41765.2,0.2,10.2,323654.79,96,0.2,45,-4035.18,41765.2
10,45,0,0,1,-0.4,1,0,-0.084597289,-0.229,0,9041532.56,2383249.03,2350158.81,99.73,42054.5,0.6,10.2,326934.6,95,-0.1,45,-4554.02,41837.4
10,46,0,0,1,-0.4,1,0,-0.165981912,-0.268,0,9286371.63,2405174.38,2380943.68,100.19,42054.5,-0.3,10,327722.67,96,0.2,45,-3554.49,41909.6
10,47,0,0,1,-0.4,1,0,-0.285411103,-0.302,0,9198817.38,2414905.9,2404265.32,102.35,42054.5,0.2,9.9,327710.68,97,0.4,45,-4516.96,41982
10,48,0,0,1,-0.4,1,0,-0.440449601,-0.316,0,9081591.15,2472599.6,2419411.96,101.78,42054.5,0.6,10,330559.94,100,0.6,45,-3013.85,42054.5
10,49,0,0,1,-0.4,1,0,-0.319551855,-0.329,0,9404448.06,2544068.72,2487781.12,102.39,43001.6,0.8,9.6,331447.2,101,1.1,45,-5047.79,42289.3
10,50,0,0,1,-0.4,1,0,-0.41802198,-0.33,0,9299820.05,2584166.55,2495475.43,103.4,43001.6,0.7,9.5,332551.37,108,0.7,45,-4688.09,42525.4
10,51,0,0,1,-0.4,1,0,-0.551074186,-0.329,0,9331305.79,2618562.59,2521394.54,105.69,43001.6,0.7,9.5,334521,101,1,45,-3974.14,42762.9
10,52,0,0,1,-0.4,1,0,-0.408500212,-0.328,0,9213517.12,2658551.42,2531550.07,105.14,43001.6,0.8,9,334913.4,106,1.2,45,-3179.53,43001.6
